"","logFC","logCPM","PValue"
"FBgn0027560",0.0715883030769661,6.50375764193177,0.81134762327384
"FBgn0027561",-0.137622270234665,6.77447916843491,0.624224768121201
"FBgn0027562",0.538319634832752,3.23941379927098,0.189703876125291
"FBgn0027563",-0.624108649017838,1.96415359017403,0.143554376121004
"FBgn0027564",-0.263539655871096,4.26238815047651,0.360793678551968
"FBgn0027565",0.209376050650612,4.48622674354548,0.469567854752594
"FBgn0027567",-0.0402566696574616,7.7660924047488,0.888987917748075
"FBgn0027568",-0.0118646215246494,7.41465136164677,0.967498482587805
"FBgn0027569",0.213413181981417,5.94943482854346,0.451359952413779
"FBgn0027570",0.217955228573846,8.01234946058189,0.477466004516461
"FBgn0027571",0.271697228675335,6.52011906551978,0.324085236320635
"FBgn0027572",0.194448667420038,6.60111995067118,0.490235695564704
"FBgn0027574",0.242470584360245,4.85462453880157,0.3888433656265
"FBgn0027575",-0.201144555828053,5.45045011462223,0.490626262372542
"FBgn0027578",0.654262248800422,6.24078223467242,0.0335577571492584
"FBgn0027579",0.137471952594498,7.13287648458894,0.62745647820311
"FBgn0027580",0.313625365135263,7.81254394047566,0.377471024347947
"FBgn0027581",0.134820324604278,6.81676903052666,0.647033682987741
"FBgn0027582",-0.136969914781373,7.60067303399732,0.681169223359257
"FBgn0027583",-0.147026805254824,4.07004038191147,0.633770436657892
"FBgn0027584",-0.71388262746182,6.61485050056789,0.274786057182673
"FBgn0027585",0.513835538248121,6.47199625176524,0.123745396400967
"FBgn0027586",-1.42121310900263,2.95403372697159,0.0148999095435402
"FBgn0027587",0.0269197178465907,5.21933081889048,0.924957236913789
"FBgn0027588",0.0755569815373284,8.89761805695463,0.790715579825753
"FBgn0027589",-0.37430819520894,3.88836488907803,0.226006661893926
"FBgn0027590",-0.1423962014035,7.41020519843032,0.61699621877052
"FBgn0027592",-0.0100286177138916,5.65929290392107,0.971639480218067
"FBgn0027594",0.394022407060359,7.9650284955431,0.180349708937027
"FBgn0027596",-0.274372268256612,7.72635013804486,0.358335033384267
"FBgn0027597",0.158058162283374,4.75573238485962,0.575936566454058
"FBgn0027598",0.328388958236501,7.2330832998835,0.26499163158064
"FBgn0027599",0.00250401142191489,4.49552738135466,0.994274933218772
"FBgn0027600",0.367977527443536,7.732719731813,0.272852478425799
"FBgn0027601",0.0227093087145666,6.92627996626847,0.935505601900227
"FBgn0027602",0.129740750265119,4.19732434334699,0.67527148890873
"FBgn0027603",0.166170961583837,6.79754929803279,0.562820958809131
"FBgn0027605",0.118780346228939,6.28113728688915,0.658415595401252
"FBgn0027607",0.0414133050643126,6.07840057157601,0.877933283874969
"FBgn0027608",0.843076177932079,8.56095680446338,0.00801818801300694
"FBgn0027609",0.0080059820295263,4.73551044531383,0.979061464165409
"FBgn0027610",-0.0628742705979657,5.37782512488261,0.830190524215326
"FBgn0027611",0.12777680217737,8.80380009991225,0.665080531094553
"FBgn0027615",-0.511361839737593,6.06651851054089,0.130070440104395
"FBgn0027616",-0.0678619095596012,7.07116440388315,0.81788197745066
"FBgn0027617",0.0210819164442324,3.83634501822559,0.946377851891098
"FBgn0027619",0.164650432072143,6.52902999229486,0.54749473073877
"FBgn0027620",0.00313805100434576,6.24841720942148,0.991772173960374
"FBgn0027621",0.291213337344479,5.63871469789656,0.306276794080309
"FBgn0027654",0.0373182089428692,5.15077328951138,0.902639434846329
"FBgn0027655",-0.136921044443599,6.23911290120853,0.61807488280314
"FBgn0027657",-0.356432869456022,5.34188391046422,0.220421720888371
"FBgn0027660",0.508189174695456,6.44583499392709,0.067485152593076
"FBgn0027779",0.0719749126279879,7.38823634316348,0.793431759111727
"FBgn0027780",0.100873385689362,3.76656913079141,0.750520267078884
"FBgn0027783",-0.0713530063219637,4.8101006511006,0.829909596118999
"FBgn0027784",0.0491710172224072,3.20895911379029,0.884448394372076
"FBgn0027785",-0.753820572149524,5.74057222673007,0.00976451269789408
"FBgn0027786",-0.245007447345813,6.74329255558551,0.376746790896371
"FBgn0027788",0.371209177448861,-0.271916558776186,0.458471407725691
"FBgn0027790",-0.221150629119564,6.82081943821297,0.447609853104687
"FBgn0027791",-0.0430904911470186,3.37080941874001,0.896888109842048
"FBgn0027793",-0.110310675897093,6.04679938624486,0.732788580759951
"FBgn0027794",-0.393750854337567,5.0604594353284,0.169869294404977
"FBgn0027795",-0.358761455511758,5.21617099165624,0.409365757145189
"FBgn0027835",0.374245125540068,9.373691536181,0.219233457963581
"FBgn0027836",0.0503337367999199,6.25745766184222,0.852232634346998
"FBgn0027841",0.0384548712305593,3.83176893293704,0.902706510983764
"FBgn0027843",0.0790181132779877,5.70346172502383,0.818094032328544
"FBgn0027844",0.27089650381719,5.53293557062275,0.334624564583361
"FBgn0027864",0.23035349592244,2.30480302211873,0.532634691010134
"FBgn0027865",0.0161771929108971,6.77273484813936,0.954181192966935
"FBgn0027866",-0.0295830686936559,6.78852580875607,0.91567468469876
"FBgn0027868",-0.0248283335348,5.06104426926367,0.933162823168955
"FBgn0027872",-0.325870514043936,3.33242769355295,0.317745742643279
"FBgn0027873",0.101292809416561,4.75039348134076,0.722573884447164
"FBgn0027885",0.0560516843292312,7.77207920151419,0.846022138258754
"FBgn0027889",0.10865068633968,5.1527329230255,0.707556221649824
"FBgn0027903",-0.0952283242304001,3.06916297665979,0.792425555444318
"FBgn0027929",0.0774567945279173,1.82425098583583,0.86153854624233
"FBgn0027930",0.0913957548598919,6.78753650494277,0.747283679290469
"FBgn0027932",0.197871852555808,10.6136897333766,0.509391346411369
"FBgn0027945",-0.247943673449236,5.63885249048291,0.423318543169812
"FBgn0027948",0.00952092812611264,8.1165105773954,0.973438706352707
"FBgn0027949",-0.150486642872513,4.48854352484199,0.647833304541575
"FBgn0027950",-0.0212794654659977,4.86344448789196,0.941070623423741
"FBgn0027951",0.0109526053752882,7.06414817559182,0.969628208742194
"FBgn0028292",0.0356430729852642,4.59566426076969,0.901041014092576
"FBgn0028325",-0.632060840553415,7.0215297352896,0.0344287031407635
"FBgn0028327",0.355131870622658,8.6955392685926,0.241121280617378
"FBgn0028331",0.271796355152295,8.1625837307131,0.348330625379853
"FBgn0028336",-0.66384135056015,7.47102182338207,0.0201185817401266
"FBgn0028341",0.324586140055948,7.3669496441477,0.24490574067137
"FBgn0028342",-0.856618236352116,6.80264990638697,0.00444408462301851
"FBgn0028343",0.543844576380292,6.55854648486577,0.0566917788148083
"FBgn0028360",-0.243950805001511,5.99925854323194,0.404500906039804
"FBgn0028369",-0.0708905112223689,5.63386324093856,0.80517659828025
"FBgn0028370",-0.389667869571733,3.85868290183438,0.202683528972475
"FBgn0028371",0.0160689020710286,8.58504559738016,0.95522000166422
"FBgn0028372",-0.274384336846604,5.65256215007213,0.452707879310446
"FBgn0028374",0.147084045628241,0.247446392566166,0.75769972549715
"FBgn0028375",0.31398960293684,4.96233140855519,0.280715872594085
"FBgn0028377",-0.191048804724452,3.72448383955029,0.662467150419783
"FBgn0028379",-0.331220325021231,5.98810004725933,0.440905115256042
"FBgn0028380",0.0434710612563566,5.38909985668847,0.893700262930826
"FBgn0028381",0.511796623088652,1.15204726139601,0.234543728623014
"FBgn0028382",-0.0629460686148085,4.11527247460237,0.831123512107786
"FBgn0028387",0.0900411700342639,4.70144783542258,0.762417557114321
"FBgn0028394",0.53065786690659,5.53480312053729,0.127143753100448
"FBgn0028396",2.40020375720896,5.24430641501353,2.9557938230233e-06
"FBgn0028397",-0.425698622011737,6.12121909106122,0.24846261925626
"FBgn0028398",-0.0598885001967431,4.3826583385495,0.834513633138589
"FBgn0028399",0.247995125952954,7.29303606242478,0.369120453924401
"FBgn0028400",-0.0473303586821246,6.04718566496791,0.866032075602245
"FBgn0028402",-0.0442207084443165,4.68511847863012,0.876447534551648
"FBgn0028406",0.135207369218107,4.37847379887267,0.645138235064986
"FBgn0028407",-0.27835910560268,2.74000322778738,0.500681430886062
"FBgn0028408",-0.723546394779478,5.1517790032559,0.018050384598579
"FBgn0028410",-0.0770805437806762,2.51765433170016,0.870162349284826
"FBgn0028411",0.0439013165988578,3.4733294245088,0.89755417718047
"FBgn0028412",-0.230382191813798,6.57496739945722,0.609471087712114
"FBgn0028415",-1.56626085384117,-3.6617114428767,1
"FBgn0028416",0,-3.74706376827055,1
"FBgn0028418",-0.0601993660966987,1.88294734612699,0.894345450322333
"FBgn0028421",0.101681426941306,5.58966879395625,0.712499474591874
"FBgn0028422",-0.937334305128921,1.99930157826885,0.0419829069547693
"FBgn0028424",-0.407105670885157,2.768446712144,0.244261587121158
"FBgn0028425",0.179708572935213,4.83664412986881,0.532611169311531
"FBgn0028426",0.155242272339685,3.32108370491344,0.636325087507257
"FBgn0028427",-0.117217427628898,5.74010776079976,0.673278217356499
"FBgn0028429",-0.171721179861356,5.69102888255013,0.538819119577782
"FBgn0028430",0.169905925071777,-1.68465529204849,0.865453879402927
"FBgn0028434",-0.208832034731983,2.1657675675867,0.590607316383332
"FBgn0028436",-0.561168635450383,3.51509846463454,0.0763147986762966
"FBgn0028467",0.166140199022277,5.85988719414204,0.562187621821802
"FBgn0028468",0.453913978110563,5.68928145710349,0.131353611742573
"FBgn0028471",0.0487558710050036,5.65234970053178,0.85860443610643
"FBgn0028473",0.201095402214266,7.88549586496229,0.481086405323882
"FBgn0028474",0.0277916832741534,6.11985176316411,0.920745343187527
"FBgn0028475",-0.0208915711813429,6.88826873682456,0.944790399069545
"FBgn0028476",-0.0169922955161729,6.11445395036319,0.95029488345481
"FBgn0028479",-0.100677297317319,7.94345311580388,0.722227298998229
"FBgn0028480",-0.0144546813717123,5.7987353262665,0.958216671138696
"FBgn0028481",-0.125340505791993,5.04953708965,0.65862434830003
"FBgn0028482",-0.663978797430899,3.95800467873552,0.0491664259493525
"FBgn0028484",-0.128461768958056,6.39999649703492,0.667096934004052
"FBgn0028487",-0.440164359902195,6.6616096507525,0.279599061229186
"FBgn0028490",0.424603613809979,7.26643805255151,0.185683365201083
"FBgn0028491",0.779399335136289,7.10167822190713,0.0246377642258939
"FBgn0028494",-0.171631320527373,7.37582442173,0.542633626163645
"FBgn0028496",-0.700434219892216,4.63165694249221,0.0203880856357239
"FBgn0028497",-0.0207171278316529,5.54273040747256,0.940425052896986
"FBgn0028499",-0.274960883659192,4.51200947511727,0.353106642091466
"FBgn0028500",0.0657910071683871,5.99615460717639,0.817559199701151
"FBgn0028504",0.00667077549687703,3.90345008260246,0.984595761498861
"FBgn0028506",0.350414676560506,6.42860036320892,0.213194263891587
"FBgn0028507",-0.00942865794341652,4.8486497551167,0.974150609803451
"FBgn0028509",0.298722130968307,6.33834589965014,0.29293600903434
"FBgn0028513",-0.523669092439136,7.5454460611797,0.25106001266196
"FBgn0028514",2.99665781645083,2.42218073264006,4.43045191093517e-11
"FBgn0028515",0.0852825778059149,5.69804118996526,0.753593346592753
"FBgn0028516",-0.150104046912966,5.6801532549024,0.607488350673677
"FBgn0028517",0.307075810607788,-3.39210679230522,1
"FBgn0028518",1.05306141946398,2.29615359994442,0.00747681274369605
"FBgn0028519",1.79041737184274,7.28323302341404,1.93210949186273e-06
"FBgn0028520",-0.0653461199352239,3.40285458711028,0.888326047228178
"FBgn0028523",-0.141228378460814,6.46355986050377,0.624295075110506
"FBgn0028525",-0.0190469890335208,0.262248203016705,1
"FBgn0028526",-3.49768581813064,3.27827286386253,3.41366030492769e-10
"FBgn0028527",0.398806546294943,6.44773906315281,0.145084617680027
"FBgn0028530",-0.034149002326677,3.60860439630558,0.913747991829269
"FBgn0028531",-0.393953275694854,6.11318624333954,0.341831102304374
"FBgn0028532",0.0535845816888359,-2.66614910489124,1
"FBgn0028533",3.74608472599901,1.62440227278215,0.000126957083817306
"FBgn0028534",2.28970433597582,-1.27780935494538,0.00347876876322687
"FBgn0028537",0.896570054914173,5.05355201651788,0.143328093191757
"FBgn0028538",0.0774871613286826,6.75006870407413,0.788937202241631
"FBgn0028539",0.208782821010136,7.63845527802062,0.455519751775258
"FBgn0028540",-0.392252523845658,5.47761452528084,0.22282885589532
"FBgn0028541",0.14724462508066,6.30678877363587,0.581193227833782
"FBgn0028542",-0.665914053118188,3.62779938670088,0.032903244068434
"FBgn0028543",-0.973121625412626,3.96204754493538,0.00169386637884603
"FBgn0028544",-4.22710976403853,9.68150930109928,2.06677416676458e-15
"FBgn0028546",0.0175057501936262,5.99161416423644,0.950234582095192
"FBgn0028550",0.303049753900675,4.4481126921909,0.357706879563963
"FBgn0028552",0.183166281002799,4.83596710330855,0.507885095821102
"FBgn0028554",-0.0372513984145469,5.81279889551465,0.892806750493724
"FBgn0028560",-0.263200161817663,6.62378028126505,0.557591082260729
"FBgn0028561",-0.416193898276264,4.54549972853224,0.3754884044238
"FBgn0028562",0.0810493389551718,-0.346455310532752,0.901802809788435
"FBgn0028563",0.19747954206235,5.18556489117992,0.48572498328725
"FBgn0028567",-0.419412415067748,6.9744559412319,0.353236928234418
"FBgn0028569",-0.591700014605977,3.47793462011043,0.228379402969991
"FBgn0028570",-0.44400528547076,3.26272741035938,0.36901884805093
"FBgn0028572",-0.325759817509821,6.26337468059412,0.237844450672073
"FBgn0028573",-1.54245635783687,5.95550249057382,1.21977335706309e-05
"FBgn0028577",-0.0120995974901567,7.4914657019319,0.965859113378187
"FBgn0028579",-0.0591900858604623,6.81517139890074,0.852331740393569
"FBgn0028581",0.149455822604305,1.46994058851401,0.75722552343494
"FBgn0028582",0.0189414553722164,7.68835553952483,0.946198863439417
"FBgn0028583",0.143096365928584,-0.329642101289041,0.781332098835721
"FBgn0028622",0.205322477241765,7.17580927850077,0.492027490424164
"FBgn0028644",-0.271938457269399,3.42042020787139,0.406990401143487
"FBgn0028645",-0.393796519526429,2.92726438360961,0.283279993527785
"FBgn0028646",0.578027604273836,4.50071823409159,0.0449875476691092
"FBgn0028647",0.119795497682419,4.49400385109181,0.679062056830007
"FBgn0028648",-0.315953084321578,3.77247439825738,0.294094483606169
"FBgn0028658",-0.0049405989622465,3.06268891809143,0.99230445708803
"FBgn0028662",0.27149567700001,6.73306001873119,0.320998255465951
"FBgn0028663",0.146843567799366,6.23052044897403,0.593041211105734
"FBgn0028664",0.615008415134383,3.65704031585825,0.0575526222080709
"FBgn0028665",0.261423798323503,6.80509622309187,0.348754064259034
"FBgn0028667",-0.142874619264614,2.03722471371785,0.781041417059296
"FBgn0028668",-0.11977247797901,2.12927894861686,0.819683902389683
"FBgn0028669",-0.222317640570086,5.50784589115955,0.608052016689573
"FBgn0028670",0.530745154871304,7.4805172679065,0.0922374342567205
"FBgn0028671",0.328751177715676,7.15031554189439,0.242899074709769
"FBgn0028675",0.899230340369311,3.93374025897819,0.0029617600062189
"FBgn0028683",-0.091134072343427,3.51737077122819,0.775284192475703
"FBgn0028684",0.365757824104984,7.23163810599919,0.196536343117455
"FBgn0028685",0.38953556702827,7.12608049040766,0.170720043760088
"FBgn0028686",0.39642917076021,7.26067930672326,0.169476482175086
"FBgn0028687",0.402445777299393,7.32085694711482,0.154326858616385
"FBgn0028688",0.23959623964156,6.92819034425903,0.390101635506837
"FBgn0028689",0.370812412571679,7.88321770332826,0.194102818249665
"FBgn0028690",0.346746400483164,7.57063344526873,0.22046083356292
"FBgn0028691",0.277591308732564,7.17796999979235,0.317818819085936
"FBgn0028692",0.276818558157113,8.24745981363434,0.329660835233316
"FBgn0028693",0.380419082915491,6.2406319999331,0.167963409581151
"FBgn0028694",0.349623781489144,7.00673494683779,0.216497730739098
"FBgn0028695",0.379799129852728,8.11264225571991,0.188639170594291
"FBgn0028697",0.119688759521029,10.0378408023998,0.679352815773571
"FBgn0028699",-1.85947520954962,4.34390097802665,1.38952567036236e-07
"FBgn0028700",0.0922623767324684,3.63580115576534,0.778710535814
"FBgn0028703",0.127309081435664,6.00184064024747,0.637198302920039
"FBgn0028704",-1.67170261473025,5.43140838034828,3.40040827780378e-06
"FBgn0028707",0.0886941892221042,1.24475683510263,0.833818670472702
"FBgn0028708",0.0578119479909164,4.56995372057768,0.849988966310284
"FBgn0028717",-0.0287945064401838,5.9084442969511,0.917451560493285
"FBgn0028734",-0.187049902597667,8.03328627224894,0.514677547970949
"FBgn0028737",0.108235840656414,8.43319362334889,0.703245630811449
"FBgn0028738",0.0665917241729582,2.49422805093895,0.861560802355094
"FBgn0028740",-0.300353543443457,-0.33345945666071,0.559477616909432
"FBgn0028741",-0.0425789078811243,5.77777624844716,0.87917568159304
"FBgn0028743",-0.160928205570964,5.597577322128,0.567160379576093
"FBgn0028744",0.267803898561968,4.97147468755616,0.349142448362572
"FBgn0028746",0.00699668363988965,3.94014467696057,0.983798036372251
"FBgn0028789",-0.119120378938387,3.04966699909787,0.764744793324872
"FBgn0028833",0.0382764633405199,5.14283083205258,0.890754472995437
"FBgn0028836",0.0750668448750484,5.93582772552633,0.780922029842992
"FBgn0028837",0.0491470336861621,5.26900066099728,0.860460847822063
"FBgn0028838",-0.434387727640349,4.19563467829114,0.357398737734343
"FBgn0028841",1.27939389774646,-2.99191233049393,0.310319464790504
"FBgn0028844",-0.34328047996261,3.52132168221918,0.455385610688535
"FBgn0028847",-0.467082715890102,5.85962882931988,0.28982346875156
"FBgn0028848",-0.510378708262545,6.50700063602998,0.283055378164437
"FBgn0028850",-0.481357971221301,4.56563300048166,0.322667137147746
"FBgn0028852",-0.334227247370196,3.31274325306147,0.468430226467012
"FBgn0028853",-0.131228127372596,4.46433636420318,0.744645963736517
"FBgn0028855",1.63122806017263,1.79087607890313,0.000243119290188359
"FBgn0028856",-0.180413826957729,4.53498045018038,0.683510551311861
"FBgn0028857",-0.318551765208934,5.36203554018235,0.466667055795663
"FBgn0028858",-0.287741964356901,3.59032955092776,0.50787471240092
"FBgn0028862",-0.379081177232985,3.44429877169986,0.233518400826549
"FBgn0028863",-0.379275998616523,4.81087847248436,0.185964232970671
"FBgn0028864",1.19409339759699,5.37946550830206,4.4758347260976e-05
"FBgn0028866",-0.826616431570952,-2.4628321932044,0.321163896756798
"FBgn0028868",-0.433144789301366,5.21757719858024,0.34152561540216
"FBgn0028870",-0.570276502494026,7.53732562996961,0.218897158603714
"FBgn0028871",4.67178724295936,1.00638528590881,9.97053795726937e-15
"FBgn0028872",-0.214318260913189,3.30972754690877,0.528508348187819
"FBgn0028875",-0.737498590020814,5.62902307391955,0.00985702276102301
"FBgn0028878",1.09016557033433,0.846817899349793,0.0173803110389073
"FBgn0028879",-0.27627270723973,4.10840284273973,0.344634299487529
"FBgn0028880",-0.357177592009921,4.62295216680693,0.426679807749784
"FBgn0028884",-0.234940363809409,2.91250944951122,0.601379275874917
"FBgn0028886",-0.12874531189874,3.39681564255382,0.761600402248015
"FBgn0028887",-0.209791044841841,3.67722084583727,0.634725823514158
"FBgn0028888",-0.519258558920152,4.29497222062242,0.100842726293246
"FBgn0028892",-0.502710623492235,5.33240127894466,0.264164518987372
"FBgn0028893",-0.358391900870462,5.15446842214017,0.422364856605717
"FBgn0028894",0.211140299544496,5.03717104230725,0.465114677453424
"FBgn0028895",0.177421038530705,2.66528163867733,0.625899651034651
"FBgn0028896",-0.297611540501771,3.72819352177981,0.485820527209503
"FBgn0028897",-0.0417806054309032,3.32432664508491,0.918837053120983
"FBgn0028899",-0.460952244535067,5.42186612701798,0.317238465680015
"FBgn0028900",-0.0269464955079632,2.32020615913076,0.958796543662718
"FBgn0028901",-0.195548297188273,5.92256110506461,0.673166184960824
"FBgn0028902",-0.416694891092557,6.20030274192985,0.37178650835901
"FBgn0028903",-0.343510596520423,5.67568665234193,0.456024822951995
"FBgn0028913",-0.37805356426842,3.46336162185779,0.411816289696819
"FBgn0028916",-0.261401743414321,5.4591503299225,0.379586330000356
"FBgn0028919",-0.0249107061984725,3.35178509291176,0.943213508315425
"FBgn0028920",1.44266005576364,0.450681007956733,0.105038483781144
"FBgn0028926",-0.0405480982080023,3.73062440322028,0.898934451556631
"FBgn0028931",0.0542628332769044,2.99947999664607,0.883854166194542
"FBgn0028932",0.174656246741033,3.40126651446858,0.605089106056054
"FBgn0028935",-0.363244879884648,4.79144561213555,0.462281747067054
"FBgn0028936",-1.68752371938486,2.15138302417507,0.000357659983301195
"FBgn0028938",-3.42967792723182,10.8241076673295,7.63921431210063e-05
"FBgn0028939",-0.0272693750058336,6.84686135916151,0.92811611901333
"FBgn0028940",0.00649173495210942,-0.2133863092043,1
"FBgn0028941",-0.416182281050522,3.99846323077957,0.352108846123575
"FBgn0028942",-0.275885253856988,3.46150490455083,0.546528682552775
"FBgn0028943",-0.473117357481566,3.55610771418688,0.318441348221452
"FBgn0028944",1.58984847266547,-3.6601203102165,0.999999999999997
"FBgn0028945",2.51193624285763,-3.09873757058843,0.0741267884639042
"FBgn0028946",0.395527151054079,-2.83245102584858,0.831022516452835
"FBgn0028947",1.9579704848978,-2.53918988756998,0.0677677809003962
"FBgn0028948",1.21273035416063,-3.4242610113087,0.658736916763408
"FBgn0028949",-0.931665345187043,-2.32303669632143,0.26166119691156
"FBgn0028950",-0.0619200549718856,-1.07990022917109,1
"FBgn0028952",-0.128540571470834,3.24165764153908,0.724241559807847
"FBgn0028953",0.367437380223476,7.46617860056518,0.20556495639983
"FBgn0028955",-0.187676226482439,5.77723101284315,0.503528727246926
"FBgn0028956",0.676578251842958,4.19828028132895,0.0455046104015873
"FBgn0028962",-0.30259278285211,4.62300681262506,0.302201971676929
"FBgn0028963",-2.31167102021601,-3.57754237914607,0.518924669876662
"FBgn0028965",-0.000406164784494626,5.18663174119595,1
"FBgn0028968",0.271390482866288,6.95636060388345,0.335789904055301
"FBgn0028969",0.156109075332771,6.82669737906391,0.576005441947438
"FBgn0028970",0.244307803689603,4.31666727911858,0.408459537636242
"FBgn0028974",0.0319312843846773,4.56864778690692,0.914176537532281
"FBgn0028978",-0.138437622532293,5.56941873989687,0.655502255577096
"FBgn0028979",-0.0871646193738016,5.4843419640251,0.78381670620618
"FBgn0028980",-0.178070459666636,5.66161671413005,0.540070926227755
"FBgn0028982",0.1167621276823,7.21538855403539,0.681929189219146
"FBgn0028983",1.28681450181279,5.28063627452923,2.50126068620302e-05
"FBgn0028984",0.784769719271348,7.98640965034759,0.0155787782573002
"FBgn0028986",-2.29280770780902,-3.58147904773342,0.518752921084304
"FBgn0028987",-0.0342922592844253,-1.73576523167054,1
"FBgn0028988",0.26413350100454,5.42811103078071,0.372807495515656
"FBgn0028990",0.540261207310842,8.03909069566657,0.0803750524373282
"FBgn0028991",0.177700148625711,4.68617544285165,0.545646232367837
"FBgn0028992",0.243047713102468,5.60327571195558,0.371570000715185
"FBgn0028993",0.349333364645436,4.03248168483892,0.250495466381321
"FBgn0028996",-0.0555520955572154,5.70388672412721,0.842762057866228
"FBgn0028997",-0.241242440186398,5.21464145268011,0.507297172865578
"FBgn0028999",1.6239078556651,4.01900366816166,4.17882891489823e-06
"FBgn0029002",0.0412805730358405,8.43804844388875,0.888769919073958
"FBgn0029003",-0.0861584610717844,6.567977584512,0.781941088920809
"FBgn0029006",-0.106144172466348,7.30176204835433,0.710702014958968
"FBgn0029067",0.010080683223893,5.23655055616167,0.972564154772966
"FBgn0029079",-0.0560398425333325,4.48544756824979,0.852089766653483
"FBgn0029082",-0.175260668615899,7.33135415677353,0.556778077568306
"FBgn0029084",-0.318456043924243,4.72868300410127,0.44744390066312
"FBgn0029088",0.0280908284391345,6.06511133383405,0.920288496418522
"FBgn0029091",0.359532732770397,5.5335557240455,0.345776900013493
"FBgn0029092",0.240366091143901,8.02638700067038,0.443031093454158
"FBgn0029093",0.0245336158485366,9.90586696864783,0.933995194943878
"FBgn0029094",-9.92431867185956e-05,4.38847208174921,1
"FBgn0029095",-0.105203966242791,6.43985998839328,0.705814895782066
"FBgn0029105",-0.22697332583937,3.24064928736925,0.492765896886101
"FBgn0029113",0.0618206112794935,7.0137139337218,0.836717639279801
"FBgn0029114",0.275825293668588,7.07105034145507,0.357882899361
"FBgn0029117",-0.548211343983275,3.74672138165273,0.0725335133465689
"FBgn0029118",-0.0271337214654088,6.42459584946131,0.922992609483072
"FBgn0029121",0.13609578122207,3.67481436658471,0.652388617322146
"FBgn0029123",0.532342928597246,5.0937348605617,0.073220995618516
"FBgn0029128",0.50130410762932,9.3980392145456,0.179532625212186
"FBgn0029131",0.101322927753739,4.67163555507069,0.722789447338867
"FBgn0029133",-0.0594040927104896,6.2770556274844,0.82621504910045
"FBgn0029134",0.249740209725427,6.91336161046835,0.370443812483888
"FBgn0029137",-0.964412356201447,1.91251672292201,0.0215221876255029
"FBgn0029147",0.033740026922922,5.33651871345014,0.904494493450701
"FBgn0029148",-0.0258702252799429,4.22103333147822,0.932349372374228
"FBgn0029152",-0.0947287696423356,6.45251967337652,0.73171000285521
"FBgn0029153",-0.457980520643022,6.16556256358151,0.335055180163
"FBgn0029154",-0.422145237503023,4.98055135675607,0.376705499342168
"FBgn0029155",-0.401270237163802,5.98612780633669,0.220206194585988
"FBgn0029157",-0.172179447512603,7.3973733845413,0.579185237200616
"FBgn0029158",-0.275173454311846,4.57499370400446,0.3908467306778
"FBgn0029161",-0.383579607878492,6.23909923116836,0.190977530756523
"FBgn0029167",-0.423875720238883,3.72459836541281,0.323635603137759
"FBgn0029170",-0.957451998697846,10.7322926700409,0.0109498633888716
"FBgn0029172",1.9276119946671,-3.28398907577981,0.277355935989019
"FBgn0029173",0.210455129103488,3.55500570499456,0.528389828715584
"FBgn0029174",0.0276821817294166,6.87172885839182,0.921236095169512
"FBgn0029175",-0.0418667953165364,5.00485572829503,0.882509897846784
"FBgn0029176",0.0765814695617167,9.89723733531385,0.789656455934344
"FBgn0029501",-0.282035235414986,6.13242281120828,0.532149289108503
"FBgn0029502",-0.280436284623437,3.78733333540583,0.352670108842138
"FBgn0029503",0.0817805672433495,4.52869043674164,0.789426290721465
"FBgn0029504",-0.167674348101917,5.77332482547627,0.543716485875758
"FBgn0029506",0.232470886846391,8.55110011385823,0.41318262969547
"FBgn0029507",0.327155981012804,6.00833601974862,0.283489074814778
"FBgn0029508",-0.0520410990794553,6.54424121921851,0.8632551857838
"FBgn0029512",-0.0400237195630137,5.63365528339891,0.890024002560649
"FBgn0029514",-0.129867211119947,3.28049710054231,0.696997983847513
"FBgn0029518",-2.8322833198725,6.50343644917544,0.00101343196290346
"FBgn0029521",-1.00447251429071,-1.16770069333593,0.0682985978145958
"FBgn0029522",-0.0754290080678129,2.92201485285774,0.838858460611769
"FBgn0029524",0.0563185816856292,2.98017778840465,0.87507387709151
"FBgn0029525",0.0320418696896965,4.94053898561276,0.91237513535428
"FBgn0029529",-0.446560599097433,3.11022673547242,0.190413327310025
"FBgn0029531",0.0960091999065552,1.11401618588409,0.861535949260295
"FBgn0029532",0.254534814861692,-0.0332714563778717,0.651561846906433
"FBgn0029535",1.25099620820226,-2.83698611398197,0.260182866336989
"FBgn0029539",-0.383872528263148,3.54052480092226,0.446720389696743
"FBgn0029552",-0.389767316758654,2.33611662571198,0.453441293261952
"FBgn0029568",-1.88270122758436,-1.82502925393678,0.043235161774053
"FBgn0029573",-1.86644856698638,8.06987249651583,0.0455010829594446
"FBgn0029580",0.114069248336658,0.737720957134608,0.809227271315155
"FBgn0029587",-0.265655942598424,2.17503671875832,0.564607359931589
"FBgn0029588",0.0185782718344903,0.123412771345555,1
"FBgn0029589",-0.0111742062951096,1.12469022005987,0.990140878822009
"FBgn0029590",-0.270505517369675,0.510511476433958,0.619979663368067
"FBgn0029594",-0.263769402995821,4.27302330034458,0.359902521909277
"FBgn0029596",-0.0914302496519844,3.096402859681,0.803268067189568
"FBgn0029603",-0.244583489850199,3.69724528052808,0.539176510935109
"FBgn0029606",-1.74435771879037,4.96087569262209,0.134457457135148
"FBgn0029608",-0.785714880694519,2.65685340922686,0.0355803619886214
"FBgn0029629",0.115732242621339,7.02809287413667,0.680783560617251
