"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","external_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7275","FBgn0036974",7818.52152664519,7070.28880448184,7614.87064629528,8034.42035747522,8088.02589356434,10322.331309467,8180.46351525508,9902.08676446955,"eRF1","eukaryotic release factor 1 [Source:FlyBase gene name;Acc:FBgn0036974]",8378.87610220669,0.22565302903904,0.127719189084351,1.76679033633708,0.0772633477135373,0.323697619461933
"7381","FBgn0037126",597.42508628833,135.56283378871,214.958140034769,101.355612288946,238.163948786483,863.842571554537,597.416542648241,535.677857420838,"CG14567","",410.550324101357,1.09184016327728,0.617999495969045,1.76673309670784,0.0772729378166748,0.323697619461933
"10963","FBgn0069242",2611.27417047605,2605.02210328857,2509.97052433857,2423.96010001076,2993.35796222601,3227.25363861941,2934.18734827813,3098.91800048474,"eca","eclair [Source:FlyBase gene name;Acc:FBgn0069242]",2800.49298096528,0.188206801077453,0.106541026393446,1.76651950378649,0.0773087323927564,0.323744196933598
"1663","FBgn0020269",1376.75774120546,1261.28121530429,1258.7573655265,1609.95257169804,1738.16557411084,1803.04578989663,1552.82364853809,2052.43682206175,"mspo","M-spondin [Source:FlyBase gene name;Acc:FBgn0020269]",1581.6525910427,0.294745703863911,0.166950986865161,1.76546248332131,0.0774860701236413,0.324279821378684
"11352","FBgn0250791",4006.25875461731,3574.84817158412,3979.34556630055,3916.6675247449,3896.72158004132,5193.61074862116,3991.53962998552,5078.32034375113,"alphaSnap","alpha Soluble NSF attachment protein [Source:FlyBase gene name;Acc:FBgn0250791]",4204.66403995575,0.233227486234841,0.132101291194363,1.7655201105619,0.0774763933913544,0.324279821378684
"326","FBgn0001961",3060.82643565185,2894.87593232769,2895.520081596,3197.68827201131,3326.91023061564,3943.46694966674,3342.21057332115,4189.81871449788,"Arpc1","Actin-related protein 2/3 complex, subunit 1 [Source:FlyBase gene name;Acc:FBgn0001961]",3356.41464871103,0.236010905818602,0.133711813952454,1.76507145361533,0.0775517576110741,0.32445123082184
"1055","FBgn0010452",3175.01323812279,3219.04633060992,2533.13226096835,2289.87901895942,3918.38390799591,3148.6452139545,2971.01724984432,3054.4405839145,"trn","tartan [Source:FlyBase gene name;Acc:FBgn0010452]",3038.69472554621,0.271804864818362,0.154098196933169,1.76384195420691,0.0777585917955289,0.325212854433325
"8636","FBgn0039107",6.14269087439447,24.0249104331992,13.2521728078107,32.1542501494462,11.2404177186395,12.8731716266853,28.6971611562247,23.4893118005723,"CG10300","",18.9842608208715,-0.868685681598721,0.492612931544802,-1.76342443726473,0.0778289312422805,0.325403307169764
"121","FBgn0000394",1239.51168684322,1240.46527674365,1494.32653662997,1274.8904476996,1255.18374448572,1236.76808365806,1628.52190121272,924.481608479515,"cv","crossveinless [Source:FlyBase gene name;Acc:FBgn0000394]",1286.76866071906,-0.275676158027539,0.156363532689524,-1.76304636564411,0.0778926699968558,0.325566049811643
"10396","FBgn0052333",636.684613402573,669.546102572641,536.915768953871,770.545474066054,1516.14538445185,1155.97802357229,681.810517388132,649.847621237713,"CG32333","",827.184188205641,0.574130675586326,0.325724571036981,1.76262623896784,0.077963548630173,0.325758521664927
"5799","FBgn0034578",129.587499647699,131.416620817239,127.44301800724,122.203970075489,92.8320488055573,95.6309842371655,122.442493469861,97.1898034808959,"CG15653","",114.843304817643,-0.280521728573924,0.159173334845533,-1.7623663463868,0.0780074208124545,0.325838064648011
"8399","FBgn0038737",120.011110498915,164.700694047807,184.693949134775,219.561331553685,117.139575537865,148.141797792442,132.98222218573,159.066174813703,"CG11447","",155.787106945615,-0.368881803159285,0.209388634340697,-1.76170881633946,0.0781185075070198,0.32619822358119
"11667","FBgn0260745",30045.2774167113,20743.1686641462,26557.5487349924,21648.2071284003,24978.9111172184,39416.0799342032,31120.7169630576,34145.2960291045,"mfas","midline fasciclin [Source:FlyBase gene name;Acc:FBgn0260745]",28581.9007484792,0.361745603153124,0.205390773685559,1.7612553702482,0.0781951901567084,0.326414538611522
"1081","FBgn0010638",2999.06100693237,3673.30590253028,3489.21185097316,3264.18246936662,4408.01427536562,5380.24604350184,3747.96016832561,5641.90948918161,"Sec61beta","Sec61 beta subunit [Source:FlyBase gene name;Acc:FBgn0010638]",4075.48640077214,0.378693087392096,0.215105382569435,1.76050028534202,0.0783230191699041,0.326749552990324
"2296","FBgn0027082",176.210475790475,199.626169258751,208.53603058173,168.173821272562,157.413794651366,173.970342661867,200.822494443245,160.551524178545,"Aats-pro","Prolyl-tRNA synthetase [Source:FlyBase gene name;Acc:FBgn0027082]",180.663081604818,-0.217414327906431,0.123507682027203,-1.76033040486133,0.0783518018174928,0.326749552990324
"6090","FBgn0035065",767.401009771988,541.130596430253,666.739325847507,543.669913867669,558.199437843634,944.915686943954,662.58573869915,776.801454918898,"CG3589","",682.680395540382,0.33639921869495,0.191090667775937,1.7604167833533,0.0783371657367791,0.326749552990324
"10280","FBgn0052039",585.104837596419,403.797463013212,506.720363341149,449.8273028396,444.048408947345,669.162586856139,504.623962151639,575.78628348988,"CG32039","",517.383901029423,0.286872219399299,0.162977694005864,1.76019314268232,0.0783750642729077,0.326749552990324
"6711","FBgn0036107",338.841241255017,294.031510687899,329.492037719161,286.236669235303,343.308383109602,368.737744757098,353.259447409669,430.595831570606,"CG7949","",343.062858218044,0.23294323716654,0.132356015292971,1.7599746913725,0.0784120978172357,0.326800102719864
"6523","FBgn0035780",5.11895846750262,7.45597012444328,12.1479139396659,11.3485997743743,2.81011081882685,7.50937575037817,10.3309102757741,6.850947898828,"CG18417","",7.94659838122414,-0.889519106632158,0.505499206821475,-1.75968447552146,0.0784613194655631,0.32690140088542
"11237","FBgn0086355",3786.86850154977,7083.8708882558,5602.15689519037,8931.79224697317,4427.13691475614,5177.68635959097,4904.05974505785,6171.29865904422,"Tpi","Triose phosphate isomerase [Source:FlyBase gene name;Acc:FBgn0086355]",5760.60877630229,-0.439147732648198,0.249602260277806,-1.75939004782821,0.0785112811508036,0.327005717047157
"7421","FBgn0037186",366.089107641571,286.146258112656,359.082297661717,339.927167838313,501.019272468251,369.215200904122,324.549974657674,354.626178892382,"CG11241","",362.581932272086,0.282358578800367,0.160505676794792,1.75918126036978,0.0785467261591226,0.327049523074481
"7522","FBgn0037363",3149.18069238031,2147.57202654887,2687.04613277328,2339.83345052197,2816.34696630062,3471.50614396704,3217.29553213262,3148.43583643649,"Atg17","Autophagy-related 17 [Source:FlyBase gene name;Acc:FBgn0037363]",2872.15209763265,0.276685923990831,0.157314102546798,1.75881195335633,0.0786094538154826,0.32720686359744
"2520","FBgn0028468",1314.92316289015,1044.09758956214,1261.8065161619,821.67626156693,1362.7451834836,2131.21769886874,1551.30453383534,1596.50023536189,"rtet","tetracycline resistance [Source:FlyBase gene name;Acc:FBgn0028468]",1385.53389771634,0.453456413158599,0.257931584313298,1.75804919109017,0.0787391398051438,0.327642725735327
"6598","FBgn0035904",1064.53350095999,1221.10558756727,1103.29850046263,1373.61033387639,1285.0247657697,2238.8571547678,1253.48315868154,2739.83147732219,"GstO3","Glutathione S transferase O3 [Source:FlyBase gene name;Acc:FBgn0035904]",1534.96805992594,0.565542211996005,0.321764116219136,1.75762983965199,0.0788105126950979,0.32783574082425
"7849","FBgn0037849",297.546444684107,312.523221257234,286.857041962413,359.202305024353,286.545682143774,279.866949566408,323.980418688502,252.016813543618,"CG4596","",299.817359608801,-0.201925288821437,0.114939409474453,-1.7567976879707,0.0789522993269783,0.328113451748481
"7343","FBgn0037070",1233.06371250831,487.506197665247,620.031726770296,547.443743733088,627.432667674517,851.366899075992,633.007005241908,532.151086753013,"CG11309","",691.500379927797,0.503655090539402,0.286815000456368,1.75602771730212,0.0790836759691808,0.328555360581271
"5680","FBgn0034399",674.093586236218,596.548171905016,677.455174808481,1030.93056198377,877.817871610092,1347.7424017461,555.892148179348,1255.39165968056,"CG15083","",876.983947018699,0.53819479249623,0.306515370990424,1.75584927684767,0.0791141478282563,0.328577910575094
"6634","FBgn0035965",304.664779271221,290.491951541587,296.410720797095,244.173661357423,283.950939366182,340.305101039632,257.927463399744,330.783424687567,"Use1","USE1 ortholog (S. cerevisiae) [Source:FlyBase gene name;Acc:FBgn0035965]",293.588505182556,0.208756391618274,0.118902801714097,1.75568942538655,0.0791414533968294,0.328587300179241
"54","FBgn0000150",7976.2920185215,9056.92401230605,9225.0747050778,9463.33086728066,8102.50662721584,9602.26516288586,10884.2187347946,8384.50086862781,"awd","abnormal wing discs [Source:FlyBase gene name;Acc:FBgn0000150]",9086.88912458877,-0.181346932432744,0.103342388127974,-1.75481654447711,0.079290692736554,0.328998699779756
"268","FBgn0001202",1354.85523071989,1231.83350560852,1402.32692931628,1264.78682552654,1447.72319875399,1766.07892282986,1424.56078536628,1560.066699604,"hk","hook [Source:FlyBase gene name;Acc:FBgn0001202]",1431.52901221567,0.203655737684399,0.116097008603686,1.75418591860198,0.0793986552614141,0.329342509335995
"11691","FBgn0260779",335.67461728155,418.444478499119,279.320620584513,385.796996749654,283.795479259301,277.809116351699,344.453621836848,275.178796385927,"gatA","glutamyl-tRNA amidotransferase subunit A [Source:FlyBase gene name;Acc:FBgn0260779]",325.059215868576,-0.28707269891801,0.163667872469895,-1.75399542125053,0.0794312917160081,0.329373750731361
"12096","FBgn0262538",3.08493574351979,7.4392689117676,9.97260583097472,4.73631901110486,5.6259771145942,1.07444738679429,8.01110908132699,3.88851536169412,"CG43092","",5.47914730522207,-1.10930503583605,0.632704781364791,-1.75327430502927,0.0795549338521881,0.329782221845405
"9715","FBgn0050044",99.1982009779424,156.663220535255,124.68778542078,205.135841779842,117.057452068463,48.2556903007686,98.7916744997064,114.702875101209,"s-cup","stanley-cup [Source:FlyBase gene name;Acc:FBgn0050044]",120.561592585496,-0.626464393933185,0.357377992099588,-1.75294620201071,0.0796112419589061,0.329911400663566
"1966","FBgn0024754",1499.37070655852,1882.39235693461,1798.38199999342,2112.53120728612,1946.59439905763,1671.31469370703,1871.68462545747,1504.1455226945,"Flo1","Flotillin 1 [Source:FlyBase gene name;Acc:FBgn0024754]",1785.80193896116,-0.211142460886446,0.120470084930817,-1.75265470268157,0.0796612954195038,0.329962294414074
"3296","FBgn0030514",1670.97442294668,1714.73882353334,1663.16156141177,1539.56522955471,1867.95207140681,1953.37263668918,1762.93999795999,1898.88927970006,"CG9941","",1758.94925290032,0.146087652582862,0.0833556841029418,1.75258177237738,0.0796738223097397,0.329962294414074
"3071","FBgn0030099",279.07151105263,347.564314244673,347.336204468213,300.979060609084,325.198850056762,309.193406160797,375.953392732703,230.214417596292,"CG12056","",314.438894615144,-0.261538255185818,0.149285568991779,-1.7519326010689,0.0797853979444308,0.330320107614683
"5763","FBgn0034519",290.661681526458,198.03035881376,240.689839736254,221.270642057956,228.53804859229,319.647832738371,230.7749791702,237.945175815653,"CG18065","",245.944819806368,0.274303127323061,0.156613873074994,1.75146123352502,0.0798664933054794,0.330343124895299
"11163","FBgn0085417",184.196052698602,200.618472691376,222.849386059858,243.922782611567,213.583546438966,123.301235295212,198.806121186054,94.0002373786536,"natalisin","natalisin [Source:FlyBase gene name;Acc:FBgn0085417]",185.159729295036,-0.493194194010902,0.281554192485131,-1.75168478102825,0.0798280252339766,0.330343124895299
"11537","FBgn0259832",111.752841038412,126.887614388626,122.483829810019,172.803254229653,123.01725003285,100.149002726244,126.487797662275,109.754129640414,"CG34229","",124.166964941062,-0.303750440499953,0.173414902313827,-1.75158210999801,0.0798456910024109,0.330343124895299
"5627","FBgn0034293",11.2942434498019,6.1365213395548,2.12986362417436,3.64457422592327,15.9203765969252,7.23456246682628,8.82598586804945,7.50600545433409,"CG14495","",7.83651662819867,1.0305371187338,0.588488440817456,1.75115949142909,0.0799184409994871,0.33045381213781
"2906","FBgn0029849",385.875303866262,407.633787209688,391.057223781613,661.290132578254,384.400096755171,275.015540449528,376.955199932102,327.435882533582,"Efr","ER GDP-fucose transporter [Source:FlyBase gene name;Acc:FBgn0029849]",401.207895888275,-0.420610983490884,0.240301196064693,-1.7503491051191,0.080058092419023,0.330926960471828
"450","FBgn0002930",1910.7861093406,1214.69907086896,1435.30216451951,1320.0571316578,1645.65977145,1954.35420129432,1764.68695271095,1486.43179176479,"nec","necrotic [Source:FlyBase gene name;Acc:FBgn0002930]",1591.49714920087,0.287542014131895,0.164410716325141,1.74892501266917,0.0803039823289569,0.331612150178903
"7279","FBgn0036979",56.3361224890326,57.9764519221255,65.1811773928724,71.8876024299553,59.0191301139244,49.3558699949411,66.5548335554697,36.1849876506639,"CG13247","",57.8120219436231,-0.378123534058817,0.216190208326133,-1.74903172991258,0.0802855348313841,0.331612150178903
"8820","FBgn0039379",2686.43601300703,3920.03859715211,3423.74006916843,3948.19226933952,3287.24089006432,1892.92658427509,2782.74608995567,2985.59596436106,"CG5886","",3115.8645596654,-0.375144566700081,0.214514965023269,-1.74880371007863,0.0803249552796153,0.331612150178903
"7816","FBgn0037801",1001.32162096259,525.946685260456,796.245027580051,630.185391690838,479.016991770405,1267.47445138569,864.991831669439,1834.44039178149,"CG3999","",924.95279901262,0.701962547557498,0.401520049395992,1.74826275453358,0.0804185394775602,0.331867356560549
"10185","FBgn0051769",237.844623949695,405.653781308187,340.496164899026,422.004451180376,286.722183461742,455.075019366522,528.680124347234,175.798414611487,"CG31769","",356.534345390534,-0.554804898265064,0.317366144139529,-1.74815401236102,0.0804373623370844,0.331867356560549
"9058","FBgn0039774",3169.60485053525,1694.21261423419,2396.48355809387,1829.1850025853,2642.3702315527,3113.20139469097,2425.11125991452,1935.68164617958,"CDase","Ceramidase [Source:FlyBase gene name;Acc:FBgn0039774]",2400.7313197233,0.380378201869156,0.217646185796969,1.74769064055178,0.0805176103669397,0.332094010692942
"7861","FBgn0037875",860.232611759758,924.963986421126,1003.17329513251,982.268499882117,1072.29749607409,1743.76391371785,1071.627501162,1888.57950873833,"ZnT86D","Zinc transporter 86D [Source:FlyBase gene name;Acc:FBgn0037875]",1193.36335161097,0.482906915202622,0.27637385537331,1.74729593922818,0.0805860171233496,0.332271698509851
"7316","FBgn0037024",949.574129762687,1245.90431109789,1097.20556357626,1253.71674241803,1004.8427181784,814.633172028352,1016.53948182298,1129.43633160953,"CG4365","",1063.98155631176,-0.243290053572037,0.139290312353807,-1.74664016083231,0.0806997762081371,0.332531741159158
"12654","FBgn0266084",2867.30167142598,4596.97705219721,5109.46666687891,7551.42690478938,4233.45815712802,4663.44213999237,4660.62034533075,4592.32111483584,"Fhos","Formin homology 2 domain containing ortholog [Source:FlyBase gene name;Acc:FBgn0266084]",4784.37675657231,-0.42230434524166,0.241779907208889,-1.74664780922761,0.0806984486757074,0.332531741159158
"4665","FBgn0032684",223.321579929452,170.587634082305,217.718369767,165.287708632015,229.686621087775,404.257798921446,312.662089598704,446.764371164014,"CG10178","",271.285771647839,0.591592006942571,0.338761065682515,1.74634002213527,0.0807518853044322,0.332641989071947
"5219","FBgn0033649",593.756623909145,381.430385034125,443.34743464836,428.122280915025,508.414575131817,503.880546453123,541.31052673444,516.219869681859,"pyr","pyramus [Source:FlyBase gene name;Acc:FBgn0033649]",489.560280313487,0.244626446890062,0.140171499276761,1.74519390997638,0.0809511209697561,0.333358037389579
"9393","FBgn0040786",69.68056796064,73.1378224372922,73.7885245809547,84.684982639801,54.5399615114935,73.3743914234411,81.7395405001456,53.4706806962257,"CG14104","",70.5520589687492,-0.323922217159201,0.185674198246433,-1.74457312980709,0.0810592014844453,0.33369837573766
"3075","FBgn0030103",6.18376667730676,15.6871424324532,17.7600093749283,18.9608485191089,14.0722992453655,7.52712227572492,11.4269331902507,10.6565149646874,"Obp8a","Odorant-binding protein 8a [Source:FlyBase gene name;Acc:FBgn0030103]",12.7843295849782,-0.724992409047426,0.415634908279949,-1.74430105509596,0.0811066077768367,0.333788799884598
"3631","FBgn0031020",2555.82589068733,2988.06809106177,2783.82747217439,2515.65289391456,2449.90970064552,2545.03814650166,2718.88511405437,2543.62756648322,"Nat1","NAT1 ortholog (S. cerevisiae) [Source:FlyBase gene name;Acc:FBgn0031020]",2637.60435944035,-0.12514204266595,0.0717522741209213,-1.74408468859193,0.081144323535619,0.333819794494416
"5777","FBgn0034540",772.465287804365,1004.2451877841,1003.46568613635,1485.57307293605,1140.3749096235,880.128772487713,1183.89684960098,907.061011000313,"Lrt","Leucine-rich tendon-specific protein [Source:FlyBase gene name;Acc:FBgn0034540]",1047.15134717167,-0.337898362646729,0.193782311547459,-1.74370075343009,0.0812112839381467,0.333819794494416
"10110","FBgn0051559",490.976996010326,914.189316328406,708.511832205801,338.452476379016,2089.34123470855,1766.28484987288,1172.70276386538,1474.01327511284,"CG31559","",1119.3090930604,0.893381943989618,0.512302628077333,1.74385586765868,0.0811842257664586,0.333819794494416
"12079","FBgn0262508",1566.5170485357,5550.88301532646,3943.54531184145,12993.0993695671,5208.97044577333,2233.8076259093,2722.75328629124,3754.9144363962,"CG43078","",4746.8113174551,-0.981903444228457,0.56312322207907,-1.74367421858974,0.0812159134166292,0.333819794494416
"4105","FBgn0031762",542.381149942875,456.369522972285,452.395368847713,317.616425124676,600.032716600729,557.120096766536,505.383606292691,454.173563863968,"CG9098","",485.684056301434,0.315516874423915,0.181051993763656,1.74268655022816,0.0813883822905075,0.334423919715458
"6306","FBgn0035424",6141.07465920617,7637.98666062402,6953.38810560016,7651.6834316115,7112.99646608491,6112.04322818848,7231.43967548235,7136.29910607368,"CG11505","",6997.11391660891,-0.153326264893313,0.0879905295236438,-1.74253144882045,0.0814154934310375,0.334430580405514
"2560","FBgn0028540",1068.19224238186,1548.27011823609,1202.52587641556,1532.63885337259,1111.23461777699,628.533061627412,1133.85315921573,1227.71735665518,"CG9008","",1181.62066071018,-0.424824958605673,0.243840603069788,-1.74222403183643,0.0814692504175663,0.334546655861806
"9677","FBgn0046763",1013.75225441604,1039.29473340673,1024.21014721451,909.502824492619,816.648798112284,887.996059376139,1547.04803411265,835.879814998467,"CG17278","",1009.29158326618,-0.346300096433243,0.198793184940912,-1.74201191321611,0.08150635968684,0.33459431761306
"8974","FBgn0039655",31.7609913701977,348.642846582821,160.221243641612,68.1103674403417,44.9695883603391,38.6297298411534,175.537378839564,201.385573098786,"CG14507","",133.657214896852,-1.24838200074059,0.716885563302013,-1.74139648591956,0.0816141037616975,0.334931824007967
"9286","FBgn0040360",127.995847257776,129.225587419109,164.570343798491,430.328546491879,43.0901012276873,215.63940076796,198.559984401723,76.3191251089582,"CG14626","",173.216117059198,-0.995900760108137,0.572104658933181,-1.74076673657093,0.0817244748229687,0.335279896709615
"3141","FBgn0030269",523.831046999667,498.062234678563,462.490652555456,381.974115191435,490.755328006099,638.145944302458,537.451383554241,620.157033759095,"CG18292","",519.108467380877,0.27405400108114,0.157478194393349,1.74026634059957,0.0818122614770715,0.335535126783113
"1085","FBgn0010747",3113.56684217887,3389.90219586191,3114.32738871475,3336.29119172806,3962.33625445544,3948.65031523156,3425.10719574753,4376.07531936971,"Srp54k","Signal recognition particle protein 54k [Source:FlyBase gene name;Acc:FBgn0010747]",3583.28208791098,0.215300416136192,0.12384376728303,1.73848406633294,0.0821255552656115,0.336504461300694
"8433","FBgn0038790",271.448448569607,192.28313827583,239.087361673121,268.094579662479,160.774275246867,142.342651770755,415.383809415844,56.5823981402682,"MtnC","Metallothionein C [Source:FlyBase gene name;Acc:FBgn0038790]",218.249582844346,-0.821018738659123,0.472214717641305,-1.73865554796784,0.0820953694437785,0.336504461300694
"11275","FBgn0086657",1079.18933848489,922.417938056691,962.119950017913,805.388168579713,999.673103247424,1081.28605402402,965.12586612304,945.742947398866,"ik2","IkappaB kinase-like 2 [Source:FlyBase gene name;Acc:FBgn0086657]",970.117920741571,0.168280900075107,0.0967920030346215,1.7385826803782,0.0821081951876281,0.336504461300694
"1269","FBgn0013563",575.34566421746,585.420856393204,593.323304317507,565.153421528046,742.48645635356,802.984817837069,595.337723215678,623.219408650643,"Pex1","Peroxin 1 [Source:FlyBase gene name;Acc:FBgn0013563]",635.408956564146,0.230312948821342,0.132512628754507,1.7380452790505,0.0822028357434278,0.336693236368036
"11251","FBgn0086378",1465.8355673648,1306.92221053691,1320.24423569894,1311.02690925518,1324.66691200396,1641.64768428938,1371.21325761982,1454.13575100957,"Alg-2","Apoptosis-linked gene-2 [Source:FlyBase gene name;Acc:FBgn0086378]",1399.46156597232,0.148577128318375,0.0854908038945769,1.73793111714791,0.0822229519301209,0.336693236368036
"1636","FBgn0019929",49.1504053469859,40.5900883560023,48.59795387338,120.113682207624,29.9757225931738,34.3306508685309,34.4323672372931,15.6552051505555,"Ser7","Ser7 [Source:FlyBase gene name;Acc:FBgn0019929]",46.6057594541931,-0.919807306599995,0.529309194275971,-1.73775048033726,0.0822547896508616,0.336718514889018
"76","FBgn0000241",233.824999688966,470.839848886544,484.113692355607,1124.00518291446,194.310799342297,555.905823436784,454.665256538942,466.237269933915,"bw","brown [Source:FlyBase gene name;Acc:FBgn0000241]",497.987859137189,-0.805365159480564,0.463720734097602,-1.73674606344226,0.0824320031829106,0.336918343227348
"1403","FBgn0015038",79.8123111649677,72.094304721714,105.974436856512,71.8598568970595,44.0194223222225,52.5555095910875,107.940515817076,9.79524002154779,"Cyp9b1","Cytochrome P450-9b1 [Source:FlyBase gene name;Acc:FBgn0015038]",68.0064496740233,-0.942577077259151,0.542594124093473,-1.73716786711235,0.0823575449093741,0.336918343227348
"3769","FBgn0031250",2191.81744731512,1616.56257259217,1961.29771287192,2135.79865093604,1911.49350050402,2235.87422999447,1629.09368114281,2264.34967231309,"Ent1","Equilibrative nucleoside transporter 1 [Source:FlyBase gene name;Acc:FBgn0031250]",1993.2859334587,0.22854207940227,0.131590060023337,1.7367731222384,0.0824272250310143,0.336918343227348
"5139","FBgn0033500",135.229867658903,186.735809637779,178.391725314346,216.422203678734,166.216473257455,187.722168547816,182.738994553834,148.716911342581,"CG12913","",175.271769248931,-0.262505629810372,0.151110367358172,-1.73717815924677,0.0823557287871838,0.336918343227348
"10000","FBgn0051211",3952.62776699706,4645.80202013026,4429.87876574018,4087.30386489017,4451.96946984914,3934.90169340836,4878.78463304879,3381.33121935969,"CG31211","",4220.32492917796,-0.198555597922449,0.11431011263064,-1.73699065947055,0.0823888195832616,0.336918343227348
"7282","FBgn0036985",3294.36286397802,1674.78441422547,2216.58019854643,9310.22756453683,1260.04523925829,586.275264664244,1383.28682081993,497.164147765326,"zye","zye [Source:FlyBase gene name;Acc:FBgn0036985]",2527.84081422432,-1.37127532847614,0.789738231358033,-1.73636690491493,0.0824989801538905,0.336982135622367
"9124","FBgn0039872",15.3312892186067,22.3653698199946,22.055813475079,23.618762325713,12.175945229343,13.9503563874653,20.6931478875293,19.6229684878995,"salt","salty dog [Source:FlyBase gene name;Acc:FBgn0039872]",18.7267066039538,-0.5421412173988,0.312206605135359,-1.73648221556284,0.0824786062819169,0.336982135622367
"7698","FBgn0037623",2024.09776667228,2204.10621492981,1943.96798386503,2097.43445323748,2474.980029224,2452.92023908381,2104.82747504474,3689.47324504234,"CG9801","",2373.97592588744,0.349776552210369,0.201505259419831,1.73581847549507,0.0825959362589654,0.337273166423164
"2221","FBgn0026403",1527.54204190972,3119.72365001785,2815.76152306582,5262.57706782341,3394.62971939681,2788.11222612081,3334.71651999663,2266.05688830707,"Ndg","Nidogen/entactin [Source:FlyBase gene name;Acc:FBgn0026403]",3063.63995457977,-0.542733294668698,0.312696046965043,-1.73565767759569,0.0826243810089133,0.337284343135328
"131","FBgn0000416",38741.457424435,32385.3741919296,39185.3963933673,34853.5935487958,38929.8504596249,57153.5500343566,43537.3082861235,52717.3302665393,"Sap-r","Saposin-related [Source:FlyBase gene name;Acc:FBgn0000416]",42187.9825756465,0.322633073387788,0.185974338395392,1.73482576236864,0.0827716715840125,0.337780507366172
"4022","FBgn0031643",1490.92583053413,1257.49962542451,1288.73276852237,1193.91281754995,1306.33731872427,1900.14982923187,1376.26323416065,1391.30504003044,"CG3008","",1400.64080802227,0.250934030438867,0.144780150234172,1.73320741851005,0.0830588089401806,0.338846882243523
"2190","FBgn0026313",3184.06057687671,2510.61816756528,2796.54857330135,2332.41685070986,3112.27075787761,3269.22591765047,3058.54568674168,2760.99004060749,"X11L","X11L [Source:FlyBase gene name;Acc:FBgn0026313]",2878.0845714163,0.204788452073036,0.118184589943777,1.73278472405292,0.0831339389866722,0.339047957570761
"7765","FBgn0037718",2256.94026520867,2241.3991932121,2258.66823310237,2034.31743053099,2685.74523885224,2977.87744246268,2626.07943515122,2794.18598294294,"P58IPK","P58IPK [Source:FlyBase gene name;Acc:FBgn0037718]",2484.4016526829,0.226365328329592,0.130656522083456,1.73252222483776,0.0831806235104914,0.339132933641282
"1810","FBgn0022936",331.172676051176,322.021850268711,318.411959612776,239.397743882259,316.714146443045,413.232389758388,287.828700521233,341.774102150166,"CycH","Cyclin H [Source:FlyBase gene name;Acc:FBgn0022936]",321.319196085969,0.263870619184608,0.152342627457337,1.73208657083523,0.0832581498509835,0.339154266572126
"5651","FBgn0034351",363.470308049589,522.728624485547,441.76467065973,409.505512574074,377.497487637002,388.351169542066,369.600253706505,358.170056158128,"CG5190","",403.88601035158,-0.23186766247877,0.133868375369891,-1.73205704363034,0.0832634064503671,0.339154266572126
"12682","FBgn0266377",1797.96632603969,1732.56744770667,1642.5515744529,2599.36561057756,1418.53407241447,1461.62763941943,1719.88211081146,1425.69632226205,"Pde8","Phosphodiesterase 8 [Source:FlyBase gene name;Acc:FBgn0266377]",1724.77388796053,-0.334308724199445,0.19298894708173,-1.7322687607486,0.0832257213226244,0.339154266572126
"10461","FBgn0052544",139.940867500526,141.615243084888,154.489898727961,216.303838259869,130.518089888669,140.754555320584,191.457322419832,154.967364400462,"CG32544","",158.755897450349,-0.312810017377515,0.180688858762027,-1.73120810835103,0.0834146537086948,0.339664884127274
"10035","FBgn0051313",3187.62114814951,2200.93308368732,2605.18653562806,2010.82748547306,849.829413699502,1019.99935660622,4544.88066704323,397.535564739323,"CG31313","",2102.10165687828,-1.0585516244478,0.611554668822033,-1.73091904683969,0.0834662039868828,0.339769344184891
"4540","FBgn0032451",1421.08919174855,823.450952178356,949.779595077925,822.787821042716,1045.37271675143,1304.50737708197,1174.24290268132,972.764997844665,"spict","spichthyin [Source:FlyBase gene name;Acc:FBgn0032451]",1064.24944430087,0.331866763951691,0.191810678872652,1.73017876742945,0.0835983406388485,0.340188253912262
"7584","FBgn0037449",48.1661625017731,84.4581520471584,92.8364423080906,100.283158706005,32.7921755952026,9.65834321769318,44.7369317368521,73.2909633051641,"CG15185","",60.7777911772424,-0.975043350471363,0.56359190427464,-1.7300520874697,0.0836209694258419,0.340188253912262
"3975","FBgn0031566",1223.2272395991,1109.5552122156,1248.8860366003,1104.23649868777,1356.76372216501,1556.2472602631,1392.14950320213,1557.72026235559,"CG2818","",1318.59821688607,0.230765206382588,0.133523606919081,1.72827271302249,0.0839393427768982,0.341304926208648
"8979","FBgn0039665",1034.54271476154,949.490925078646,1007.90078548549,1068.27189877095,818.496287925412,927.832825446631,1161.08596002524,680.589853686354,"CG2310","",956.026406397533,-0.274405335916773,0.158778500345187,-1.72822728089893,0.083947484517935,0.341304926208648
"11053","FBgn0085236",43.3720582632161,26.3936703592196,27.7929886152637,25.6159723825709,33.7895451099157,38.7384600653962,39.9398497593179,45.3927928451685,"CG34207","",35.1294171750086,0.441062042578023,0.255242641228963,1.72801080749816,0.0839862867827125,0.34135690290867
